tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;moonphase;weathercondition
35.6;15.5;26.3;33.9;15.5;25.6;8.4;33.9;0.0;0.0;0.0;;;;;19.5;49.0;1009.0;0.0;12.9;;;;;0.5;clear-day
35.1;15.1;27.0;33.5;15.1;26.3;10.2;36.9;0.0;0.0;0.0;;;;;24.7;70.2;1009.7;3.4;12.3;;;;;0.55;clear-day
35.1;16.8;27.1;33.8;16.8;26.5;11.4;40.6;0.0;0.0;0.0;;;;;28.8;20.3;1008.7;25.0;12.8;;;;;0.58;partly-cloudy-day
31.9;18.6;24.7;30.7;18.6;24.6;14.5;55.3;1.236;100.0;4.17;rain;;;;38.6;297.1;1006.1;34.5;13.2;;;;;0.61;rain
29.7;16.1;22.8;28.6;16.1;22.6;12.5;55.1;0.0;0.0;0.0;;;;;36.1;318.0;1007.7;25.3;12.6;;;;;0.64;partly-cloudy-day
30.1;16.1;22.5;29.3;16.1;22.4;12.6;55.3;0.0;0.0;0.0;;;;;18.4;44.7;1010.2;32.3;13.2;;;;;0.68;partly-cloudy-day
32.9;15.7;24.4;31.5;15.7;23.9;11.1;46.2;0.0;0.0;0.0;;;;;14.8;232.5;1007.9;4.0;13.1;;;;;0.71;clear-day
35.7;15.9;27.2;34.2;15.9;26.4;10.4;37.2;0.0;0.0;0.0;;;;;37.1;237.1;1004.4;21.9;13.3;;;;;0.75;partly-cloudy-day
31.7;15.1;25.0;31.7;15.1;24.8;14.2;53.5;0.0;0.0;0.0;;;;;33.5;310.4;1007.1;26.5;13.5;;;;;0.77;partly-cloudy-day
33.1;17.1;23.0;32.3;17.1;22.8;13.2;56.2;0.0;0.0;0.0;;;;;19.6;17.7;1012.7;10.5;11.5;;;;;0.81;clear-day
31.1;16.5;23.3;29.4;16.5;23.1;12.1;51.2;0.0;0.0;0.0;;;;;24.1;43.2;;16.2;10.2;;;;;0.84;clear-day
29.6;15.1;22.7;29.4;15.1;22.5;12.3;54.5;0.0;0.0;0.0;;;;;25.9;26.5;1014.5;27.7;11.8;;;;;0.87;partly-cloudy-day
31.4;15.1;23.8;29.5;15.1;23.4;11.7;49.5;0.0;0.0;0.0;;;;;18.4;358.1;1015.5;16.7;14.0;;;;;0.9;clear-day
33.0;19.0;25.7;32.9;19.0;25.5;13.7;49.0;0.0;0.0;0.0;;;;;33.0;47.7;1015.9;34.0;12.7;;;;;0.93;partly-cloudy-day
31.7;17.6;24.0;30.9;17.6;23.7;14.1;57.8;2.599;100.0;4.17;rain;;;;27.7;45.3;1016.1;35.1;13.6;;;;;0.97;rain
31.6;19.1;25.6;30.8;19.1;25.4;13.4;48.4;0.0;0.0;0.0;;;;;24.1;63.2;1014.6;32.3;12.7;;;;;0.0;partly-cloudy-day
32.6;19.1;26.3;31.2;19.1;25.9;11.5;41.3;0.0;0.0;0.0;;;;;29.5;53.8;1011.7;16.0;13.4;;;;;0.03;clear-day
34.8;15.1;26.2;33.4;15.1;25.7;9.2;35.4;0.0;0.0;0.0;;;;;16.9;292.6;1009.2;5.6;12.9;;;;;0.07;clear-day
29.8;17.1;23.2;29.0;17.1;23.1;12.9;53.8;0.0;0.0;0.0;;;;;38.9;295.4;1009.6;21.8;12.9;;;;;0.11;partly-cloudy-day
31.1;14.9;23.5;29.7;14.9;23.1;11.0;48.8;1.0;100.0;4.17;rain;;;;24.4;311.5;1013.4;8.4;13.2;;;;;0.14;rain
29.7;13.9;22.1;28.5;13.9;21.9;9.5;46.8;0.0;0.0;0.0;;;;;29.5;328.8;1013.7;35.8;13.3;;;;;0.18;partly-cloudy-day
25.9;14.2;19.9;25.9;14.2;19.9;8.5;48.9;0.0;0.0;0.0;;;;;24.1;342.5;1018.5;15.3;13.5;;;;;0.21;clear-day
27.4;11.5;19.4;26.7;11.5;19.3;8.9;53.4;0.0;0.0;0.0;;;;;19.4;49.5;1019.7;3.0;13.3;;;;;0.25;clear-day
30.7;12.5;22.9;28.9;12.5;22.4;7.3;40.5;0.0;0.0;0.0;;;;;22.3;53.9;1019.8;1.1;13.6;;;;;0.28;clear-day
32.0;11.1;21.4;30.0;11.1;20.9;5.2;38.2;0.0;0.0;0.0;;;;;22.3;52.1;1017.0;0.0;12.7;;;;;0.32;clear-day
32.6;11.8;22.7;30.6;11.8;22.1;6.9;38.9;0.0;0.0;0.0;;;;;18.4;38.4;1012.9;0.0;13.2;;;;;0.36;clear-day
32.0;11.1;22.0;30.1;11.1;21.5;5.9;38.4;0.0;0.0;0.0;;;;;11.2;320.7;1008.2;0.0;13.9;;;;;0.39;clear-day
35.9;9.1;22.0;34.3;9.1;21.3;5.3;37.6;0.0;0.0;0.0;;;;;13.0;126.0;1005.8;1.3;12.3;;;;;0.43;clear-day
33.1;10.1;22.8;31.0;10.1;22.0;4.6;32.9;0.0;0.0;0.0;;;;;25.9;237.6;1006.4;0.0;13.0;;;;;0.46;clear-day
30.3;14.1;22.6;28.9;14.1;22.4;11.2;50.8;0.0;0.0;0.0;;;;;17.0;289.1;1010.8;7.7;14.8;;;;;0.5;clear-day
29.1;12.1;20.3;27.7;12.1;20.1;8.6;49.6;0.0;0.0;0.0;;;;;22.3;306.9;1011.5;22.3;12.9;;;;;0.53;partly-cloudy-day
27.4;10.1;19.9;26.8;10.1;19.9;10.3;56.5;0.0;0.0;0.0;;;;;22.3;299.2;1011.9;22.5;13.2;;;;;0.56;partly-cloudy-day
27.9;12.1;20.8;27.2;12.1;20.7;10.0;52.8;0.0;0.0;0.0;;;;;29.5;329.3;1014.9;31.0;13.4;;;;;0.6;partly-cloudy-day
28.9;10.1;21.0;27.6;10.1;20.8;9.6;50.8;0.0;0.0;0.0;;;;;18.4;352.9;1017.4;16.4;13.5;;;;;0.63;clear-day
28.4;11.1;20.4;27.2;11.1;20.1;8.0;48.9;0.0;0.0;0.0;;;;;22.3;268.3;1015.1;8.5;13.6;;;;;0.66;clear-day
25.8;9.1;17.9;25.8;9.1;17.9;8.4;55.1;0.0;0.0;0.0;;;;;33.6;333.6;1013.8;24.0;14.1;;;;;0.69;partly-cloudy-day
24.4;8.1;16.2;24.4;8.1;16.2;6.4;54.6;0.0;0.0;0.0;;;;;29.5;345.1;1013.6;19.4;14.1;;;;;0.73;clear-day
25.7;6.1;16.6;25.7;6.1;16.6;5.9;51.5;0.0;0.0;0.0;;;;;14.3;304.9;1015.2;0.0;13.9;;;;;0.75;clear-day
25.7;10.7;18.9;25.7;10.7;18.9;8.5;52.8;0.0;0.0;0.0;;;;;20.5;344.7;1015.0;9.8;13.3;;;;;0.79;clear-day
28.1;9.3;18.2;27.3;9.3;18.1;8.5;55.6;0.0;0.0;0.0;;;;;18.4;292.3;1012.5;8.2;13.8;;;;;0.82;clear-day
28.3;11.0;22.1;27.5;11.0;21.8;8.5;43.7;0.0;0.0;0.0;;;;;22.7;267.4;1011.6;11.1;15.8;;;;;0.86;clear-day
21.3;15.1;18.4;21.3;15.1;18.4;11.2;63.5;0.0;0.0;0.0;;;;;34.4;353.0;1016.0;58.0;15.2;;;;;0.89;partly-cloudy-day
21.4;13.1;17.0;21.4;13.1;17.0;8.6;58.6;0.0;0.0;0.0;;;;;44.1;27.1;1015.9;49.7;14.5;;;;;0.92;partly-cloudy-day
21.4;7.1;14.0;21.4;7.1;14.0;5.5;59.2;0.0;0.0;0.0;;;;;32.5;276.5;1013.3;25.4;13.9;;;;;0.95;partly-cloudy-day
21.1;4.6;13.7;21.1;4.6;13.7;4.5;55.9;0.0;0.0;0.0;;;;;25.7;347.2;1017.6;19.7;13.5;;;;;0.0;clear-day
20.0;5.1;12.5;20.0;2.2;11.9;3.7;57.0;0.0;0.0;0.0;;;;;20.5;32.4;1019.6;10.2;13.1;;;;;0.02;clear-day
21.1;8.1;14.7;21.1;4.2;14.3;2.9;46.9;0.0;0.0;0.0;;;;;27.7;54.0;1021.1;0.0;13.2;;;;;0.06;clear-day
25.9;1.1;14.5;25.9;1.1;14.4;1.0;44.1;0.0;0.0;0.0;;;;;18.4;281.3;1021.7;0.0;11.8;;;;;0.09;clear-day
25.1;4.1;15.6;25.1;4.1;15.6;2.3;45.6;0.0;0.0;0.0;;;;;29.1;327.7;1021.6;0.0;12.4;;;;;0.13;clear-day
23.1;5.1;15.1;23.1;5.1;15.1;3.6;49.5;0.0;0.0;0.0;;;;;29.5;23.4;1025.6;5.9;12.9;;;;;0.16;clear-day
23.1;2.1;13.5;23.1;2.1;13.3;-0.8;41.7;0.0;0.0;0.0;;;;;13.0;334.1;1024.0;0.0;12.6;;;;;0.2;clear-day
26.3;4.1;15.4;26.3;4.1;15.3;-0.8;35.6;0.0;0.0;0.0;;;;;28.1;62.7;1020.8;0.0;12.7;;;;;0.25;clear-day
29.1;5.8;18.2;27.4;5.8;17.9;0.8;34.8;0.0;0.0;0.0;;;;;13.0;238.9;1019.6;17.5;12.6;;;;;0.27;clear-day
29.9;5.1;17.4;28.1;5.1;17.0;1.4;36.4;0.0;0.0;0.0;;;;;14.8;271.0;1019.0;0.0;11.8;;;;;0.3;clear-day
29.2;6.1;17.6;27.5;6.1;17.2;0.8;37.3;0.0;0.0;0.0;;;;;22.3;339.7;1016.5;13.8;12.4;;;;;0.34;clear-day
26.5;9.1;18.1;26.5;9.1;18.1;6.6;49.4;0.0;0.0;0.0;;;;;16.6;27.3;1015.9;18.5;12.5;;;;;0.37;clear-day
25.5;7.1;17.8;25.5;7.1;17.8;5.5;47.3;0.0;0.0;0.0;;;;;25.9;351.4;1017.6;3.9;12.0;;;;;0.41;clear-day
22.2;11.1;16.1;22.2;11.1;16.1;5.8;51.3;0.0;0.0;0.0;;;;;24.1;33.2;1019.4;29.7;13.2;;;;;0.44;partly-cloudy-day
20.1;7.1;12.9;20.1;4.9;12.7;4.5;58.8;0.0;0.0;0.0;;;;;18.4;22.7;1018.2;27.9;13.5;;;;;0.48;partly-cloudy-day
20.4;2.1;12.1;20.4;2.1;12.1;1.6;52.0;0.0;0.0;0.0;;;;;20.5;272.6;1017.4;17.3;13.5;;;;;0.5;clear-day
19.6;2.1;12.2;19.6;2.1;12.0;2.4;53.2;0.0;0.0;0.0;;;;;37.1;332.5;1022.3;42.3;13.0;;;;;0.55;partly-cloudy-day
16.6;3.1;9.9;16.6;1.3;8.9;-1.5;47.3;0.0;0.0;0.0;;;;;20.5;40.0;1029.0;6.4;13.1;;;;;0.58;clear-day
18.6;0.1;9.7;18.6;-0.6;9.0;-2.2;47.1;0.0;0.0;0.0;;;;;17.3;19.3;1030.5;1.3;12.7;;;;;0.61;clear-day
24.0;0.1;12.4;24.0;0.1;12.4;-1.9;39.1;0.0;0.0;0.0;;;;;13.0;65.4;1025.1;0.0;11.8;;;;;0.65;clear-day
23.9;3.1;13.2;23.9;3.1;13.2;-0.9;42.1;146.529;100.0;4.17;rain;;;;13.0;46.9;1021.5;0.0;12.5;;;;;0.68;rain
24.8;4.1;13.7;24.8;4.1;13.7;0.0;40.9;0.0;0.0;0.0;;;;;5.4;83.8;1020.5;0.0;12.3;;;;;0.71;clear-day
26.4;2.1;12.2;26.4;2.1;12.2;-0.7;43.4;0.0;0.0;0.0;;;;;9.4;183.4;1021.4;0.0;16.1;;;;;0.74;clear-day
26.1;4.1;17.3;26.1;4.1;17.3;-0.3;34.0;0.0;0.0;0.0;;;;;7.6;296.3;1019.4;10.0;12.8;;;;;0.75;clear-day
25.9;4.0;14.7;25.9;4.0;14.7;0.6;40.0;0.0;0.0;0.0;;;;;24.1;46.6;1011.9;22.2;12.0;;;;;0.81;partly-cloudy-day
20.1;4.9;12.9;20.1;4.9;12.8;4.3;58.0;0.0;0.0;0.0;;;;;25.9;340.5;1017.9;14.1;12.4;;;;;0.88;clear-day
17.1;2.1;11.2;17.1;0.6;11.1;4.7;66.2;0.0;0.0;0.0;;;;;31.7;285.6;1020.5;64.1;12.5;;;;;0.91;partly-cloudy-day
11.1;7.1;8.8;11.1;5.0;7.3;3.5;70.5;1.764;100.0;8.33;rain;;;;24.3;285.1;1018.7;78.1;13.1;;;;;0.94;rain
10.9;6.1;8.3;10.9;3.7;7.5;4.0;75.8;1.149;100.0;4.17;rain;;;;24.9;249.7;1020.0;88.2;12.0;;;;;0.97;rain
15.5;6.1;9.9;15.5;5.6;9.8;4.2;69.0;0.0;0.0;0.0;;;;;11.2;88.1;1020.9;60.9;11.3;;;;;0.0;partly-cloudy-day
18.1;3.1;11.4;18.1;3.1;11.4;3.3;60.9;0.0;0.0;0.0;;;;;27.7;201.1;1013.4;70.6;11.3;;;;;0.04;partly-cloudy-day
11.1;7.1;9.4;11.1;4.9;8.8;4.3;71.8;4.0;100.0;4.17;rain;;;;33.5;225.0;;80.0;10.5;;;;;0.08;rain
10.4;7.1;8.2;10.4;6.8;8.1;3.9;74.9;0.6;100.0;8.33;rain;;;;7.6;47.8;1011.4;98.2;9.9;;;;;0.11;rain
12.1;8.1;9.3;12.1;4.1;7.9;5.2;75.9;7.0;100.0;8.33;rain;;;;29.5;38.2;;95.5;10.1;;;;;0.18;rain
12.1;5.1;8.5;12.1;4.3;7.7;2.7;68.4;0.0;0.0;0.0;;;;;24.1;246.2;;56.8;11.0;;;;;0.25;partly-cloudy-day
12.1;0.1;6.7;12.1;0.1;6.6;1.5;71.2;0.0;0.0;0.0;;;;;7.6;346.1;1030.5;54.2;10.1;;;;;0.25;partly-cloudy-day
15.1;2.1;8.0;15.1;2.1;8.0;3.1;72.9;0.0;0.0;0.0;;;;;7.6;61.0;1028.7;40.4;10.1;;;;;0.28;partly-cloudy-day
15.8;-0.4;6.8;15.8;-0.4;6.8;-0.2;66.0;0.0;0.0;0.0;;;;;4.1;309.4;1022.3;17.2;9.7;;;;;0.32;clear-day
11.9;2.1;7.0;11.9;2.1;6.7;2.3;73.7;0.0;0.0;0.0;;;;;26.6;338.0;1020.3;73.9;11.3;;;;;0.35;partly-cloudy-day
9.1;3.1;5.0;5.5;-2.1;1.6;1.6;78.9;1.287;100.0;8.33;rain;;;;27.7;357.7;1020.5;95.9;9.5;;;;;0.39;rain
5.9;3.1;4.6;3.5;-1.9;0.8;0.8;77.0;3.473;100.0;8.33;rain;;;;37.1;350.5;1021.5;95.9;11.9;;;;;0.42;rain
9.5;2.1;5.5;8.0;0.1;4.6;-0.9;64.2;0.0;0.0;0.0;;;;;13.7;299.9;1024.4;73.4;12.7;;;;;0.45;partly-cloudy-day
11.1;-1.9;3.7;11.1;-1.9;3.6;-0.8;75.1;0.0;0.0;0.0;;;;;11.1;245.1;1023.4;27.9;11.2;;;;;0.5;partly-cloudy-day
11.1;-4.9;2.3;11.1;-4.9;2.1;-2.7;73.3;0.0;0.0;0.0;;;;;17.1;209.0;1023.3;31.2;7.8;;;;;0.52;partly-cloudy-day
13.8;-2.9;3.6;13.8;-2.9;3.6;-2.2;68.9;0.0;0.0;0.0;;;;;14.8;246.5;1025.2;22.0;9.8;;;;;0.56;partly-cloudy-day
15.1;-3.9;4.1;15.1;-3.9;4.0;-2.2;67.2;0.0;0.0;0.0;;;;;6.8;244.4;1023.9;11.1;9.8;;;;;0.59;clear-day
16.6;-2.9;5.4;16.6;-2.9;5.3;-0.6;68.7;0.0;0.0;0.0;;;;;11.2;213.4;1021.0;24.9;7.4;;;;;0.62;partly-cloudy-day
19.5;1.9;9.2;19.5;1.9;9.1;2.0;64.2;0.0;0.0;0.0;;;;;20.3;155.8;1016.4;30.2;8.4;;;;;0.66;partly-cloudy-day
19.4;-0.9;8.3;19.4;-0.9;8.3;3.0;72.2;0.0;0.0;0.0;;;;;27.3;254.6;1014.7;72.9;12.5;;;;;0.69;partly-cloudy-day
14.1;9.1;11.3;14.1;8.6;11.2;8.6;83.7;0.505;100.0;8.33;rain;;;;7.6;169.7;1017.8;95.3;8.0;;;;;0.72;rain
15.2;5.1;10.4;15.2;5.1;10.3;6.6;78.9;0.529;100.0;8.33;rain;;;;27.7;212.6;1018.6;80.6;7.2;;;;;0.75;rain
14.7;5.1;9.2;14.7;5.1;8.9;5.7;80.0;4.951;100.0;4.17;rain;;;;18.4;188.6;1011.2;63.0;11.9;;;;;0.79;rain
12.4;4.1;9.7;12.4;3.7;9.6;6.7;81.5;1.702;100.0;4.17;rain;;;;29.2;183.2;1005.9;92.1;11.2;;;;;0.83;rain
11.8;9.0;10.1;11.8;7.3;10.0;8.7;91.1;3.236;100.0;8.33;rain;;;;13.0;5.1;1010.9;100.0;7.3;;;;;0.86;rain
9.1;6.9;8.1;8.4;3.2;5.5;5.8;85.6;3.171;100.0;8.33;rain;;;;30.8;34.6;1014.3;96.9;12.5;;;;;0.89;rain
9.1;5.1;7.0;6.8;1.4;4.4;3.9;80.9;3.0;100.0;4.17;rain;;;;18.4;54.9;1015.7;93.5;14.3;;;;;0.93;rain
11.4;5.3;8.3;11.4;5.3;8.2;4.9;79.9;0.0;0.0;0.0;;;;;7.6;231.0;1016.6;73.0;13.4;;;;;0.96;partly-cloudy-day
14.6;3.1;7.8;14.6;3.1;7.8;5.0;83.7;0.0;0.0;0.0;;;;;11.2;296.0;1022.0;56.7;7.3;;;;;0.0;partly-cloudy-day
15.4;2.1;6.0;15.4;2.1;6.0;4.3;89.9;0.0;0.0;0.0;;;;;0.8;36.7;1026.9;51.8;2.0;;;;;0.03;partly-cloudy-day
17.1;0.1;7.2;17.1;0.1;7.2;4.6;85.3;0.0;0.0;0.0;;;;;5.4;327.5;1025.8;41.7;3.2;;;;;0.06;partly-cloudy-day
18.1;1.1;7.3;18.1;1.1;7.2;3.9;82.0;0.0;0.0;0.0;;;;;14.8;268.0;1020.6;51.7;5.8;;;;;0.09;partly-cloudy-day
11.7;1.1;6.4;11.7;-0.6;5.1;2.0;75.3;0.0;0.0;0.0;;;;;24.1;10.8;1024.5;56.6;10.3;;;;;0.13;partly-cloudy-day
11.1;3.1;6.9;11.1;1.3;5.9;2.9;76.3;0.0;0.0;0.0;;;;;16.6;69.8;1025.4;66.3;12.3;;;;;0.16;partly-cloudy-day
20.1;1.1;5.6;20.1;1.1;5.6;2.1;82.5;0.0;0.0;0.0;;;;;5.4;94.1;1028.1;54.8;5.8;;;;;0.19;partly-cloudy-day
15.2;1.1;6.4;15.2;1.1;6.0;3.3;82.4;0.0;0.0;0.0;;;;;14.8;98.4;1027.0;38.9;4.9;;;;;0.25;partly-cloudy-day
9.2;0.1;5.0;8.4;0.1;4.8;3.2;88.2;0.0;0.0;0.0;;;;;9.4;340.0;1022.8;56.5;1.8;;;;;0.26;partly-cloudy-day
13.1;2.7;6.9;13.1;2.3;6.3;4.8;87.6;0.0;0.0;0.0;;;;;11.2;68.2;1021.0;40.0;2.1;;;;;0.3;partly-cloudy-day
9.7;4.7;6.7;9.2;1.4;4.8;4.5;86.8;0.0;0.0;0.0;;;;;14.8;122.6;1020.6;65.7;2.9;;;;;0.33;partly-cloudy-day
7.4;4.4;5.9;7.4;1.0;5.0;4.2;89.3;0.0;0.0;0.0;;;;;14.8;90.8;1021.6;63.8;5.3;;;;;0.36;partly-cloudy-day
7.2;3.2;5.6;5.7;1.9;3.9;3.3;84.9;0.0;0.0;0.0;;;;;18.4;123.1;1020.8;87.5;8.3;;;;;0.4;partly-cloudy-day
9.1;1.1;5.9;8.1;-0.6;4.7;3.3;83.0;0.0;0.0;0.0;;;;;18.4;163.1;1008.2;79.0;9.8;;;;;0.43;partly-cloudy-day
12.1;4.7;7.8;12.1;3.3;7.0;4.0;77.1;0.313;100.0;4.17;rain;;;;32.9;235.2;1009.4;66.9;13.1;;;;;0.46;rain
16.1;4.1;9.5;16.1;4.1;9.5;5.4;77.4;0.0;0.0;0.0;;;;;37.1;210.1;1014.1;76.2;13.3;;;;;0.5;partly-cloudy-day
15.1;8.1;11.6;15.1;6.4;11.1;5.8;68.3;0.0;0.0;0.0;;;;;29.5;218.1;1015.8;71.5;15.0;;;;;0.53;partly-cloudy-day
14.7;5.1;9.2;14.7;2.9;8.7;6.5;84.0;1.3;100.0;8.33;rain;;;;25.9;208.7;1013.7;80.0;13.0;;;;;0.57;rain
7.7;-1.3;4.6;7.0;-1.3;1.9;-1.3;67.1;4.0;100.0;4.17;rain;;;;29.5;335.1;1020.4;66.3;17.5;;;;;0.6;rain
3.7;-4.8;-0.8;1.2;-4.8;-2.4;-4.6;77.2;0.0;0.0;0.0;;;;;18.4;259.2;1026.0;50.0;14.5;;;;;0.63;partly-cloudy-day
2.1;-3.3;0.3;1.6;-6.6;-3.7;-4.5;70.6;0.0;0.0;0.0;;;;;37.1;339.8;1024.8;42.0;17.8;;;;;0.67;partly-cloudy-day
0.2;-3.9;-1.9;0.2;-6.3;-2.2;-3.7;88.0;0.426;100.0;4.17;rain,snow;;20.0;;5.4;248.3;1024.3;94.1;7.6;;;;;0.7;rain
7.9;-0.6;2.9;4.9;-0.6;1.8;0.7;86.3;0.0;0.0;0.0;;;;;18.4;292.8;1028.7;49.4;12.0;;;;;0.74;partly-cloudy-day
7.9;-1.1;2.8;5.9;-1.1;2.3;1.7;92.6;0.0;0.0;0.0;;;;;11.2;275.4;1028.8;43.5;2.9;;;;;0.75;partly-cloudy-day
15.9;-3.9;2.5;15.9;-3.9;2.5;0.6;88.4;0.0;0.0;0.0;;;;;1.9;37.7;1026.5;66.6;1.8;;;;;0.88;partly-cloudy-day
13.1;-3.9;2.2;13.1;-3.9;2.0;0.1;89.3;0.0;0.0;0.0;;;;;7.6;71.9;1025.9;51.6;2.0;;;;;0.91;partly-cloudy-day
9.1;-3.9;0.6;9.1;-3.9;0.6;-1.3;87.8;0.0;0.0;0.0;;;;;5.4;327.1;1022.7;59.3;3.3;;;;;0.94;partly-cloudy-day
7.5;2.1;5.5;7.5;1.9;5.3;4.3;92.4;0.325;100.0;8.33;rain;;;;7.6;274.3;1019.5;92.0;3.3;;;;;0.98;rain
7.4;1.8;4.1;7.4;-0.6;3.9;3.1;93.8;0.0;0.0;0.0;;;;;8.2;346.2;1023.6;69.6;2.8;;;;;0.0;partly-cloudy-day
9.1;-0.7;2.2;6.0;-3.9;0.6;0.2;87.7;0.0;0.0;0.0;;;;;27.7;51.3;1025.3;46.4;6.0;;;;;0.05;partly-cloudy-day
7.1;-4.9;1.1;7.1;-4.9;0.7;-1.8;82.5;0.0;0.0;0.0;;;;;6.9;304.8;1023.7;46.8;6.7;;;;;0.08;partly-cloudy-day
4.1;2.1;2.7;3.3;-0.8;1.4;1.2;90.2;0.0;0.0;0.0;;;;;11.2;192.8;1021.5;98.5;8.6;;;;;0.11;cloudy
4.3;1.1;2.7;2.1;-2.9;-0.7;-0.3;80.7;0.0;0.0;0.0;;;;;32.7;244.3;1013.6;85.2;12.6;;;;;0.14;partly-cloudy-day
5.7;2.1;3.5;5.1;-1.2;1.1;0.8;83.1;0.0;0.0;0.0;;;;;18.4;261.1;1011.2;78.3;14.7;;;;;0.18;partly-cloudy-day
4.9;-1.9;2.7;0.2;-8.7;-2.2;-0.9;77.6;0.1;100.0;4.17;rain;;;;29.5;261.7;1007.4;73.2;14.2;;;;;0.21;rain
-0.9;-6.9;-3.6;-3.6;-10.8;-7.3;-6.3;82.2;0.1;100.0;4.17;snow;;;;21.6;305.2;1017.9;48.1;14.5;;;;;0.25;snow
1.1;-9.9;-3.1;0.7;-9.9;-4.0;-6.3;78.5;0.0;0.0;0.0;;;;;9.4;24.3;1018.7;65.5;10.3;;;;;0.27;partly-cloudy-day
-0.8;-3.9;-2.4;-1.1;-9.2;-4.9;-3.4;92.9;4.441;100.0;8.33;rain,snow;;20.0;;16.6;34.7;1015.5;99.2;2.8;;;;;0.31;snow
2.2;-0.7;0.9;-3.0;-7.1;-4.7;-0.9;87.9;0.024;100.0;4.17;rain,snow;;9.0;;40.7;54.8;1018.5;93.1;12.4;;;;;0.34;rain
3.7;-5.1;-1.5;1.7;-9.2;-3.4;-3.4;86.7;0.0;0.0;0.0;;;4.7;;14.8;329.7;1021.6;54.4;8.3;;;;;0.37;partly-cloudy-day
0.0;-7.3;-3.4;-0.5;-7.3;-4.3;-4.7;90.7;0.0;0.0;0.0;;;3.8;;11.3;52.3;1021.9;83.6;2.4;;;;;0.41;partly-cloudy-day
0.9;-1.9;-0.2;0.9;-4.2;-0.9;-1.7;90.2;0.0;0.0;0.0;;;3.0;;9.2;116.4;1021.9;92.7;3.7;;;;;0.44;cloudy
1.3;-1.9;-0.3;0.7;-7.3;-1.6;-2.3;86.6;0.0;0.0;0.0;;;2.0;;17.7;182.1;1020.6;93.3;7.5;;;;;0.47;cloudy
1.9;-2.9;-0.1;1.9;-6.8;-0.9;-2.3;85.0;0.0;0.0;0.0;;;6.5;;14.8;124.0;1017.7;88.8;8.7;;;;;0.5;partly-cloudy-day
5.9;-2.7;1.9;3.0;-2.9;-0.2;0.0;87.5;9.473;100.0;8.33;rain,snow;;;;21.6;279.9;1017.9;73.4;9.1;;;;;0.54;rain
2.9;-8.9;-2.8;2.9;-8.9;-3.1;-3.9;92.1;0.0;0.0;0.0;;;;;7.6;133.8;1026.5;62.7;2.1;;;;;0.57;partly-cloudy-day
5.0;-7.9;-0.7;5.0;-10.8;-1.4;-2.4;88.6;0.0;0.0;0.0;;;;;9.4;242.3;1020.9;62.9;2.4;;;;;0.64;partly-cloudy-day
5.1;-3.9;0.5;5.1;-3.9;0.5;-0.8;91.1;0.5;100.0;4.17;rain;;4.0;;3.6;243.3;1016.7;76.0;1.8;;;;;0.68;rain
8.7;0.1;3.7;7.0;-1.4;2.1;1.1;83.9;0.0;0.0;0.0;;;;;22.3;77.0;1009.6;85.0;8.0;;;;;0.71;partly-cloudy-day
10.1;1.1;4.5;10.1;1.1;4.2;2.3;86.6;0.5;100.0;4.17;rain,snow;;;;10.5;240.5;1017.1;69.6;7.4;;;;;0.75;rain
9.1;-1.3;3.6;8.6;-1.3;3.0;1.5;86.7;0.0;0.0;0.0;;;;;22.3;163.3;1022.1;51.2;8.9;;;;;0.79;partly-cloudy-day
7.1;1.1;4.2;7.1;1.0;3.7;1.9;85.6;0.0;0.0;0.0;;;;;11.2;11.6;1020.6;75.5;8.8;;;;;0.82;partly-cloudy-day
7.7;1.1;5.2;7.7;1.1;4.5;3.6;89.6;0.0;0.0;0.0;;;;;14.8;20.3;1015.9;79.5;7.8;;;;;0.86;partly-cloudy-day
9.9;2.1;6.3;7.8;-0.4;4.1;3.1;80.9;0.0;0.0;0.0;;;;;46.4;174.6;1009.1;73.5;10.9;;;;;0.89;partly-cloudy-day
6.5;0.1;3.9;3.0;-1.0;1.4;1.6;85.1;5.607;100.0;8.33;rain;;;;23.9;228.8;1009.5;82.1;13.5;;;;;0.93;rain
8.3;1.8;4.2;7.7;0.1;3.0;1.0;80.6;0.0;0.0;0.0;;;;;14.8;192.0;1018.7;62.6;15.0;;;;;0.96;partly-cloudy-day
3.7;0.1;2.5;3.6;0.1;2.3;1.1;90.7;5.054;100.0;4.17;rain;;;;7.1;95.1;1017.7;92.2;6.3;;;;;0.0;rain
4.8;1.1;2.8;4.8;-3.1;2.0;1.3;90.0;0.201;100.0;4.17;rain;;;;18.4;303.5;1014.6;99.2;5.0;;;;;0.03;rain
3.5;-0.9;1.5;2.3;-4.1;-0.2;-2.2;77.4;0.382;100.0;4.17;rain,snow;;;;14.8;279.5;1011.9;69.9;13.5;;;;;0.06;rain
2.6;-2.7;0.8;2.6;-6.9;-1.5;-1.3;86.0;3.254;100.0;4.17;rain,snow;;1.0;;32.5;278.9;1012.5;77.1;11.3;;;;;0.09;rain
-0.5;-10.9;-4.3;-3.3;-10.9;-6.1;-6.8;83.4;0.0;0.0;0.0;;;;;11.2;297.2;1018.0;39.6;9.7;;;;;0.13;partly-cloudy-day
